timestamp_ms,timestamp,open,high,low,close,volume,quote_asset_volume,last_trade_id,sample_count,open_raw,high_raw,low_raw,close_raw
1774661400000,2026-03-28 01:30:00,1987.1,1990.0,1986.89,1988.06,468.3595,931582.045843,16768943132,0,0.0,0.0,0.0,0.0
1774661700000,2026-03-28 01:35:00,1988.06,1988.06,1983.32,1985.5,656.5971,1303631.895901,16769151794,0,0.0,0.0,0.0,0.0
1774662000000,2026-03-28 01:40:00,1985.5,1987.77,1984.93,1986.75,112.8164,224081.497348,16769315499,0,0.0,0.0,0.0,0.0
1774662300000,2026-03-28 01:45:00,1986.75,1989.47,1986.75,1988.77,82.3339,163699.832191,16769468602,0,0.0,0.0,0.0,0.0
1774662600000,2026-03-28 01:50:00,1988.77,1989.92,1987.81,1989.49,58.5493,116447.24187900001,16769608169,0,0.0,0.0,0.0,0.0
1774662900000,2026-03-28 01:55:00,1989.49,1989.72,1987.5,1989.04,145.47609999999997,289197.86738799996,16769748066,0,0.0,0.0,0.0,0.0
1774663200000,2026-03-28 02:00:00,1989.04,1992.5,1988.69,1992.1,560.6,1116191.984121,16769941448,0,0.0,0.0,0.0,0.0
1774663500000,2026-03-28 02:05:00,1992.1,1992.48,1988.8,1990.12,492.3852,980391.210114,16770099123,0,0.0,0.0,0.0,0.0
1774663800000,2026-03-28 02:10:00,1990.12,1990.92,1989.04,1989.14,89.0896,177302.185475,16770222523,0,0.0,0.0,0.0,0.0
1774664100000,2026-03-28 02:15:00,1989.14,1990.43,1984.27,1985.06,201.6902,400537.324852,16770402616,0,0.0,0.0,0.0,0.0
1774664400000,2026-03-28 02:20:00,1985.06,1985.54,1984.27,1985.33,114.53829999999999,227362.978907,16770553530,0,0.0,0.0,0.0,0.0
1774664700000,2026-03-28 02:25:00,1985.33,1985.46,1983.55,1984.18,287.5899,570657.067723,16770690362,0,0.0,0.0,0.0,0.0
1774665000000,2026-03-28 02:30:00,1984.18,1985.0,1981.43,1983.17,360.7598,715342.111787,16770876688,0,0.0,0.0,0.0,0.0
1774665300000,2026-03-28 02:35:00,1983.17,1984.83,1982.46,1983.87,103.5392,205396.730475,16771028356,0,0.0,0.0,0.0,0.0
1774665600000,2026-03-28 02:40:00,1983.87,1985.69,1983.48,1985.24,197.844,392668.015372,16771154055,0,0.0,0.0,0.0,0.0
1774665900000,2026-03-28 02:45:00,1985.24,1985.59,1983.86,1985.29,101.0104,200497.718546,16771283675,0,0.0,0.0,0.0,0.0
